household_id,cluster,mae
16182,0,0.1340111145278028
16187,2,14.408878692592369
16212,0,4.454837558539546
16216,0,1.5102204148874143
16242,0,3.8030420040860737
16274,0,5.251375952143033
16301,0,4.935585022953667
16386,0,4.93682499839444
16396,0,6.264357922444338
16440,0,3.8314405837982433
16467,0,5.034211407468622
16470,0,3.68001990051365
16476,2,15.306466011180628
16528,0,4.92948931860578
16535,2,4.084295449883889
16569,0,3.480119046949065
16570,0,10.775226367740666
16630,0,3.4123522480936725
16679,2,5.699313110366512
16690,0,3.699637681097731
16708,0,1.0113181948948649
16716,0,4.6280763771332145
16764,0,9.366057894772215
16775,0,5.032276381441743
16791,0,6.609133904782754
16798,0,4.019014009291084
16817,0,2.881626058334746
16851,0,4.164971133735436
16879,0,3.385489770730272
16917,0,3.9479549421424593
16918,0,1.3314701437267793
16921,0,1.4013919544848057
16957,0,5.0554503728104905
16959,0,3.306111575920487
16987,0,1.0974173304273427
17008,0,4.3774942108479475
17014,0,3.649283500471426
17024,0,4.298358489687073
17035,0,4.670898225724797
17058,2,29.446544874446452
17066,2,15.100493285436205
17072,1,29.43467217220376
17074,0,2.0973393298805756
17100,2,6.857751152686872
17129,0,10.735364082464894
17137,1,16.410805840642325
17162,0,3.235518593551511
17174,0,4.074103185843733
17221,0,4.068390691313213
17262,0,1.2450795072828162
17295,0,4.570317323521955
17299,0,4.410520733070463
17306,0,2.1003955957199296
17377,0,4.987352292786192
17384,2,6.448714842439737
17386,0,4.439249502744591
17416,0,4.3884287673654025
17430,0,3.7885412809964243
17446,0,2.680000062156723
17465,0,6.607223887262709
17474,0,1.666971374855384
17505,0,4.341114239335524
17514,0,3.479294624036705
17570,0,1.5559802633854622
17572,2,24.349392514253413
17577,0,3.9477271743717757
17601,0,3.5796002005140224
17610,0,2.928612416693851
17616,2,7.654553489767981
17678,0,4.50797373402124
17698,0,11.782428229765504
17702,0,3.0110111744233365
17706,0,5.0573556713125445
17751,0,5.638881128927387
17770,2,7.95226999330646
17807,0,4.767193869880549
17818,2,12.900564137183796
17844,0,3.913128159636613
17854,2,7.46392377442277
17870,0,1.3811772272582445
17906,0,2.578347323858276
17916,2,30.01572152092647
17918,2,21.916017140548828
17919,0,7.840424717279381
17953,0,0.1340111145278028
17964,0,0.7600261205846554
17965,0,2.6887227193395415
17975,0,3.938134472624977
17977,0,4.094491601537753
17978,0,1.660003931110369
18048,0,4.071086232962842
18053,0,5.250475890509352
18062,0,3.7105708796872543
18099,2,14.89240254022666
18111,2,5.794493187832729
18159,2,11.487027222867528
18203,0,5.568343426233418
18215,0,1.1004365031614183
18218,0,0.1340111145278028
18220,0,3.8038382374532134
