ID,cluster
146959,2
146976,2
146977,0
147014,0
147055,2
147073,0
147079,0
147097,0
147106,0
147110,0
147140,2
147165,0
147174,0
147177,0
147182,0
147189,0
147192,0
147238,0
147261,0
147273,0
147286,2
147296,0
147297,0
147342,0
147365,0
147379,0
147434,0
147461,0
147468,0
147478,0
147487,2
147488,0
147489,2
147517,0
147552,0
147559,0
147569,0
147608,0
147633,0
147656,0
147676,0
147695,0
147699,0
147706,0
147711,2
147731,0
147732,0
147747,0
147781,0
147804,0
147848,0
147901,0
147903,0
147942,0
147963,0
147971,2
147982,0
147997,2
148015,0
148020,0
148056,0
148077,2
148079,0
148099,0
148112,0
148155,0
148167,0
148201,0
148210,0
148237,0
148238,0
148280,0
148282,0
148318,0
148323,2
148343,0
148353,2
148365,0
148388,0
148415,0
148439,0
148453,0
148454,0
148499,2
148527,0
148534,0
148536,0
148555,0
148563,0
148578,2
148624,0
148627,0
148634,0
148668,0
148679,0
148718,0
148724,0
148728,0
148762,0
148764,0
148767,0
148770,0
148772,2
148778,0
148804,0
148835,1
148850,0
148852,0
148860,0
148866,0
148894,2
148896,0
148897,0
148934,0
148941,0
148949,0
148957,2
148960,0
148975,0
148979,2
149015,2
149067,0
149087,0
149099,0
149105,0
149114,0
149116,2
149139,0
149151,0
149178,0
149186,0
149187,0
149202,0
149249,0
149261,0
149262,0
149289,0
149292,2
149344,0
149353,0
149389,0
149393,0
149394,0
149403,0
149408,0
149467,0
149469,0
149533,2
149574,0
149605,0
149628,0
149629,2
149633,0
149644,0
149667,0
149669,0
149671,0
149677,0
149703,0
149715,0
149717,0
149739,0
149784,0
149790,0
149802,0
149815,0
149820,0
149868,0
149882,0
149883,0
149905,0
149913,0
149947,0
149972,0
149980,0
149983,0
150007,0
150019,2
150023,2
150118,0
150123,0
150149,0
150159,0
150163,1
150180,0
150200,2
150282,0
150298,0
150338,0
150363,0
150384,2
150397,0
150459,2
150480,0
150490,2
150550,0
150555,0
150563,0
150616,1
150619,0
150686,0
150688,0
150710,0
150723,0
150724,0
150740,2
150763,0
150769,2
150782,0
150783,0
150784,0
150821,0
150828,0
150841,0
150865,0
150866,1
150870,0
150874,0
150931,0
150942,0
150961,0
150984,0
151030,0
151124,0
151140,2
151147,0
151171,0
151221,0
151246,0
151249,2
151295,0
151296,0
151302,0
151320,0
151362,1
151366,0
151389,0
151404,0
151418,2
151424,0
151448,0
151465,0
151471,0
151476,0
151496,0
151507,0
151527,0
151544,0
151546,0
151551,0
151602,2
151604,2
151609,0
151615,0
151642,2
151655,0
151668,0
151669,0
151675,0
151685,0
151686,2
151687,0
151697,0
151698,0
151726,0
151746,0
151757,0
151759,0
151777,2
151779,0
151786,0
151802,0
151822,0
151856,0
151862,2
151871,0
151876,0
151938,0
151940,0
151979,2
152021,0
152046,2
152047,0
152096,0
152104,2
152169,2
152175,0
152182,0
152209,0
152219,2
152225,0
152230,2
152235,2
152238,2
152241,0
152244,0
152271,0
152291,0
152338,0
152371,2
152375,0
152379,0
152441,0
152446,0
152459,2
152484,0
152556,2
152565,0
152569,0
152574,0
152586,0
152587,0
152589,0
152592,0
152596,2
152598,2
152633,0
152642,0
152647,0
152673,0
152717,0
152749,2
152751,0
152759,0
152761,0
152776,0
152777,2
152819,0
152850,0
152891,0
152903,0
152940,2
152953,0
152959,0
153009,0
153029,0
153032,2
153042,0
153047,0
153085,2
153100,0
153160,0
153169,0
153184,0
153204,2
153211,2
153214,0
153215,0
153230,0
153264,0
153274,0
153307,2
153317,0
153328,2
153423,0
153448,2
153450,2
153459,0
153565,2
153582,0
153685,0
153689,0
153696,0
153698,2
153701,0
153706,0
153732,0
153752,0
153755,0
153758,0
153773,0
153782,0
153798,0
153815,0
153862,0
153870,0
153874,0
153922,0
153934,0
153952,0
153957,2
153972,0
154010,0
154042,0
154083,0
154084,0
154094,2
154099,0
154105,0
154114,2
154126,2
154135,0
154168,0
154171,0
154172,1
154178,0
154202,2
154226,0
154238,2
154248,2
154259,0
154269,0
154274,0
154306,0
154307,0
154341,2
154364,0
154400,0
154407,0
154416,0
154430,0
154449,0
154455,0
154487,0
154490,0
154514,2
154515,0
154531,0
154557,0
154570,0
154571,0
154596,0
154610,0
154636,0
154659,2
154694,2
154701,0
154736,0
154746,2
154748,0
154765,2
154771,0
154798,0
154811,0
154834,0
154847,0
154863,0
154889,2
154904,0
154919,0
154922,0
154949,2
154950,0
154959,0
154970,2
154988,0
155030,2
155035,0
155038,0
155072,2
155165,0
155228,0
155229,0
155243,0
155260,0
155267,0
155274,0
155288,0
155350,2
155403,0
155409,0
155420,0
155421,0
155437,0
155454,0
155479,0
155496,2
155509,2
155516,0
155560,0
155561,0
155613,0
155617,0
155650,0
155687,0
155724,0
155752,0
155759,0
155777,0
155779,0
155791,2
155828,0
155851,0
155855,0
155869,0
155888,0
155905,0
155933,0
155954,0
155962,0
155980,0
156011,0
156027,0
156040,2
156048,0
156049,0
156057,2
156078,0
156084,0
156102,2
156154,0
156184,0
156202,0
156232,0
156239,2
156242,0
156253,0
156284,0
156287,0
156300,0
156321,0
156334,0
156337,2
156359,0
156362,2
156372,2
156392,0
156396,0
156405,0
156510,0
156512,2
156537,2
156543,1
156565,0
156577,0
156582,0
156587,0
156593,0
156596,0
156599,0
156612,0
156629,1
156630,0
156679,0
156683,0
156687,2
156697,0
156719,0
156733,0
156736,0
156789,0
156797,0
156807,0
156832,2
156862,2
156886,0
156910,0
156911,0
156991,0
157008,0
157042,0
157050,0
157070,2
157072,2
157108,0
157119,0
157128,0
157132,2
157169,0
157179,0
157206,0
157218,0
157240,2
157245,2
157249,0
157296,0
157311,0
157328,0
157330,0
157331,2
157349,0
157365,0
157375,0
157381,2
157414,2
157419,0
157491,0
157492,0
157547,0
157561,0
157574,0
157576,0
157591,0
157599,0
157620,0
157636,0
157642,0
157649,2
157659,0
157716,0
157776,0
157806,0
157827,2
157837,0
157848,0
157855,0
157940,2
157952,0
157987,0
158024,2
158027,0
158040,0
158063,0
158082,0
158085,0
158089,0
158117,0
158144,0
158178,0
158187,0
158216,0
158217,0
158262,0
158284,0
158288,0
158322,0
158335,0
158336,0
158352,0
158379,0
158387,0
158396,0
158422,0
158431,0
158438,0
158451,0
158458,0
158467,2
158475,0
158496,0
158528,0
158533,0
158566,0
158573,0
158587,2
158591,0
158592,0
158641,0
158647,2
158658,0
158720,1
158733,0
158774,2
158795,0
158814,0
158849,0
158884,2
158914,0
158945,0
158951,2
158960,0
158964,0
158975,0
158976,0
159018,0
159067,0
159084,0
159109,0
159115,0
159140,0
159143,0
159151,2
159169,0
159204,0
159219,1
159242,0
159305,0
159309,0
159348,0
159372,0
159380,0
159393,2
159407,2
159412,0
159417,0
159433,0
159447,0
159483,0
159489,0
159494,0
159537,0
159572,0
159574,0
159587,0
159613,2
159618,0
159694,0
159709,2
159734,0
159737,0
159753,2
159811,0
159818,0
159835,0
159843,0
159852,0
159893,0
159920,0
159947,2
159980,2
160034,0
160042,2
160049,0
160054,0
160075,1
160098,0
160127,0
160142,0
160171,0
160184,0
160187,0
160188,0
160203,2
160221,0
160226,0
160231,0
160242,0
160258,0
160263,2
160276,0
160280,2
160324,0
160346,0
160351,2
160381,1
160393,0
160427,0
160439,0
160469,0
160508,0
160526,0
160527,0
160530,0
160558,2
160563,2
160575,0
160592,0
160637,0
160641,0
160648,0
160653,0
160680,2
160683,0
160700,0
160718,0
160720,0
160745,0
160750,0
160755,2
160778,0
160813,0
160821,0
160852,0
160904,0
160921,2
160949,2
160957,0
161051,0
161089,0
161097,0
161129,0
161147,0
161198,0
161220,0
161226,0
161253,2
161269,0
161290,0
161291,0
161332,0
161365,0
161368,2
161370,0
161372,0
161376,0
161390,2
161394,0
161401,0
161406,0
161426,0
161437,0
161441,0
161444,0
161451,2
161454,0
161466,2
161469,0
161470,0
161476,0
161482,0
161486,0
161530,0
161542,0
161548,0
161558,0
161564,0
161573,2
161581,0
161585,0
161606,2
161614,0
161621,2
161626,0
161630,0
161645,0
161660,2
161688,0
161695,0
161764,0
161788,0
161789,0
161797,0
161803,2
161809,0
161817,0
161888,0
161897,0
161907,0
161909,0
161931,0
161943,0
161962,0
161964,0
162011,2
162042,0
162067,0
162086,0
162110,0
162116,0
162125,0
162147,0
162148,0
162155,0
162164,0
162241,0
162246,2
162259,0
162268,0
162288,0
162302,0
162304,0
162310,0
162335,0
162346,0
162350,0
162356,0
162381,0
162414,0
162416,0
162428,0
162519,0
162529,2
162540,0
162557,0
162571,2
162572,0
162577,0
162578,2
162626,2
162655,0
162662,0
162673,2
162705,0
162726,0
162737,0
162741,0
162750,0
162753,0
162797,0
162813,0
162835,0
162892,0
162902,0
162916,0
162948,0
162952,0
163014,0
163018,2
163019,0
163024,0
163033,0
163043,0
163045,0
163052,2
163057,0
163058,0
163080,0
163082,2
163091,0
163152,2
163161,0
163174,0
163178,0
163196,0
163219,2
163244,0
163253,0
163275,2
163286,2
163307,0
163310,0
163333,0
163347,0
163361,0
163365,2
163368,0
163386,0
163433,0
163436,2
163473,0
163479,0
163481,0
163521,0
163536,0
163568,0
163569,0
163573,0
163584,2
163586,0
163587,0
163589,0
163598,0
163610,0
163650,0
163654,0
163684,0
163722,0
163729,0
163730,1
163741,0
163746,0
163761,2
163766,0
163768,2
163780,2
163781,0
163794,0
163795,0
163808,2
163821,0
163827,0
163849,0
163866,0
163915,0
163932,0
163950,2
163953,2
163967,0
163976,0
164070,0
164079,0
164084,2
164112,0
164120,1
164132,0
164135,2
164146,0
164170,0
164173,0
164174,0
164223,2
164257,0
164272,0
164282,0
164306,2
164335,0
164351,0
164365,0
164369,0
164378,0
164379,0
164387,0
164397,0
164400,0
164419,0
164428,2
164443,0
164451,0
164494,2
164526,0
164548,2
164564,0
164578,0
164618,0
164644,2
164645,0
164662,0
164683,0
164737,0
164786,0
164787,1
164793,0
164802,2
164812,0
164826,0
164837,0
164863,0
164871,2
164885,0
164899,0
164906,0
164907,0
164943,0
164961,2
164983,2
165003,0
165008,2
165039,2
165049,2
165052,0
165062,0
165071,0
165088,0
165089,0
165105,0
165128,0
165133,0
165140,0
165155,0
165168,2
165218,0
165257,2
165262,0
165288,0
165301,0
165315,2
165339,0
165368,0
165379,0
165413,2
165421,2
165481,0
165493,0
165523,2
165532,0
165543,0
165560,0
165578,0
165615,0
165632,0
165655,0
165663,0
165665,0
165669,2
165686,2
165697,2
165715,0
165728,0
165731,2
165740,0
165752,0
165765,0
165790,0
165821,0
165837,0
165846,2
165848,0
165872,0
165875,0
165891,0
165911,0
165956,0
165993,0
166000,0
166025,0
166031,0
166033,2
166059,0
166076,0
166087,0
166134,0
166139,0
166145,0
166156,0
166168,0
166172,0
166183,2
166202,0
166206,0
166270,0
166283,0
166306,0
166314,0
166331,0
166332,0
166336,0
166357,0
166391,0
166418,0
166423,0
166437,2
166442,0
166445,0
166451,0
166460,0
166494,0
166496,0
166520,0
166544,0
166548,0
166556,2
166562,0
166593,0
166608,2
166613,0
166661,0
166662,0
166675,0
166730,0
166760,0
166768,0
166773,2
166812,0
166830,2
166856,0
166865,0
166875,0
166889,0
166897,0
166935,0
166937,0
166939,0
166942,0
166950,0
166960,0
166977,0
167007,0
167019,2
167031,0
167038,0
167082,0
167094,0
167109,0
167121,0
167122,0
167129,0
167142,0
167199,0
167241,2
167255,0
167261,2
167274,0
167280,0
167292,2
167317,0
167321,0
167328,0
167354,0
167357,0
167362,2
167370,0
167382,0
167395,0
167399,0
167427,2
167431,2
167443,2
167446,0
167447,0
167451,0
167476,0
167479,2
167506,0
167556,0
167581,0
167582,1
167584,0
167592,0
167595,0
167597,0
167609,0
167619,0
167628,0
167633,0
167640,0
167655,0
167680,0
167725,0
167738,2
167760,0
167775,0
167781,0
167810,0
167838,0
167839,0
167872,0
167904,0
167917,2
167934,0
167938,0
167985,0
167993,0
168006,0
168011,0
168015,0
168051,0
168057,0
168060,0
168073,0
168077,0
168085,2
168087,0
168098,2
168121,0
168136,0
168151,0
168157,0
168170,0
168177,0
168188,2
168190,2
168245,0
168247,0
168267,2
168287,0
168294,0
168303,0
168323,0
168327,0
168360,0
168368,0
168371,2
168374,0
168384,0
168393,0
168398,0
168437,0
168451,0
168459,2
168474,0
168488,0
168493,0
168502,0
168603,0
168611,0
168618,0
168648,0
168654,0
168691,0
168724,0
168766,0
168802,0
168813,2
168817,0
168827,0
168845,2
168846,2
168860,0
168925,0
168945,0
168978,0
168987,0
169004,0
169012,0
169029,2
169032,0
169043,0
169079,2
169083,0
169109,2
169114,0
169172,1
169176,2
169187,2
169232,0
169292,0
169297,0
169332,0
169354,2
169355,0
169356,0
169359,1
169365,0
169381,0
169416,0
169426,0
169441,2
169462,0
169469,0
169479,0
169557,0
169584,0
169603,0
169625,2
169637,0
169664,0
169685,0
169701,1
169712,0
169737,0
169749,0
169763,0
169779,0
169783,0
169791,0
169809,0
169834,0
169851,2
169854,0
169883,0
169897,0
169939,0
169944,0
169945,0
169967,0
169988,0
169989,0
169993,0
169996,0
170049,0
170065,0
170068,0
170080,0
170085,2
170092,0
170114,0
170120,2
170156,2
170186,0
170187,0
170215,0
170217,0
170221,0
170226,0
170239,0
170281,0
170307,0
170312,0
170323,2
170327,0
170329,0
170335,0
170337,0
170348,0
170354,0
170397,2
170435,2
170436,0
170440,2
170457,0
170474,0
170491,0
170516,0
170536,0
170537,0
170559,0
170565,0
170584,2
170606,0
170620,0
170637,0
170675,0
170714,0
170736,0
170746,2
170753,2
170767,0
170793,0
170796,1
170810,0
170814,2
170816,0
170853,0
170875,2
170892,0
170914,0
170961,0
170963,0
170991,0
171083,0
171182,0
171197,2
171219,0
171223,0
171235,0
171247,0
171249,0
171260,0
171272,0
171283,0
171290,0
171301,0
171311,0
171315,0
171323,0
171352,2
171393,2
171484,0
171485,0
171499,0
171503,2
171595,0
171596,2
171670,0
171671,2
171729,0
171768,2
171785,0
171875,0
171910,0
171912,0
171929,2
171930,0
171954,0
171971,0
171995,0
172038,0
172062,0
172078,2
172144,0
172162,0
172183,2
172224,0
172232,0
172240,0
172286,0
172290,0
172293,0
172299,2
172342,0
172353,0
172357,0
172381,0
172458,0
172464,0
172481,0
172485,2
172506,2
172510,1
172524,0
172526,0
172528,0
172533,0
172543,0
172588,2
172602,0
172663,0
172696,2
172714,0
172734,0
172737,2
172750,0
172753,0
172759,0
172782,2
172784,0
172785,0
172808,0
172840,0
172846,0
172871,0
172910,0
172911,0
172913,0
172914,2
172966,0
172992,0
173008,0
173045,0
173055,0
173060,2
173071,0
173079,0
173087,0
173090,0
173125,2
173153,0
173161,0
173168,0
173180,0
173201,0
173209,0
173214,0
173222,2
173234,0
173255,0
173289,0
173323,0
173360,0
173367,2
173372,0
173380,2
173415,0
173434,0
173441,0
173444,0
173446,0
173452,2
173483,0
173485,0
173508,0
173535,0
173560,0
173563,0
173611,0
173632,0
173637,2
173650,0
173674,0
173681,1
173715,0
173728,0
173742,0
173772,0
173811,0
173817,0
173818,0
173848,0
173857,0
173909,0
173913,2
173921,0
173958,0
173962,2
173974,0
173978,0
173983,0
174000,0
174010,2
174042,0
174056,2
174113,0
174142,0
174148,0
174170,0
174202,0
174210,0
174215,0
174217,0
174253,0
174265,0
174282,0
174292,0
174301,2
174314,0
174335,0
174349,0
174376,2
174396,2
174403,0
174531,2
174560,0
174562,0
174567,0
174569,0
174586,0
174641,0
174654,2
174712,0
174731,2
174750,0
174791,0
174793,2
174811,0
174847,2
174859,0
174864,0
174881,0
174913,0
174942,0
174945,2
174948,0
174957,1
175044,0
175045,2
175080,0
175092,0
175094,0
175095,0
175118,0
175160,0
175178,0
175222,0
175231,0
175239,2
175258,0
175262,2
175285,0
175295,0
175318,2
175347,0
175365,0
175386,0
175416,0
175438,0
175486,0
175508,2
175529,0
175567,0
175587,0
175591,2
175673,0
175693,0
175700,0
175713,0
175729,0
175731,0
175737,0
175740,2
175751,0
175785,0
175788,0
175796,0
175808,2
175814,0
175823,0
175854,0
175917,0
175930,0
176024,2
176056,0
176067,0
176106,0
176143,0
176144,2
176147,0
176160,0
176172,0
176207,2
176213,0
176219,0
176239,0
176247,0
176248,2
176289,0
176308,0
176323,0
176326,2
176337,0
176339,0
176353,2
176358,0
176378,0
176409,0
176411,0
176418,0
176450,2
176458,0
176493,0
176522,0
176572,2
176604,0
176620,0
176644,2
176668,2
176685,0
176697,0
176712,2
176730,0
176763,0
176794,2
176817,0
176825,0
176850,2
176851,0
176889,1
176892,2
176908,2
176929,0
176945,2
176968,0
176972,0
176977,0
176994,2
177011,0
177018,0
177043,0
177051,0
177059,0
177078,0
177081,0
177092,0
177096,0
177099,0
177103,0
177127,2
177155,2
177177,0
177179,0
177199,0
177208,0
177232,0
177236,2
177249,0
177256,0
177312,0
177336,0
177355,0
177395,2
177407,0
177418,0
177420,0
177429,2
177443,0
177473,0
177480,2
177493,2
177494,2
177508,0
177525,0
177547,0
177570,0
177579,2
177580,0
177592,0
177606,0
177634,0
177642,0
177689,0
177702,2
177718,0
177724,0
177759,2
177791,0
177801,0
177830,0
177832,0
177857,0
177876,0
177885,1
177924,2
177945,2
177959,0
178017,0
178025,0
178035,0
178118,0
178128,0
178137,0
178165,0
178169,0
178219,0
178226,0
178235,0
178241,0
178250,0
178264,2
178295,0
178313,0
178315,2
178324,2
178332,0
178396,2
178432,0
178453,0
178467,0
178493,0
178503,0
178511,0
178524,0
178540,0
178585,0
178590,0
178593,0
178608,0
178625,2
178650,0
178655,0
178676,0
178704,2
178733,0
178771,2
178787,2
178861,0
178863,0
178879,0
178880,0
178905,0
178923,0
178934,2
178943,2
178945,0
178964,0
178972,0
178993,0
179010,0
179037,2
179055,0
179081,0
179097,2
179099,0
179139,0
179180,0
179199,0
179219,0
179226,0
179229,0
179242,0
179252,0
179331,0
179339,0
179340,2
179402,2
179461,0
179465,0
179479,0
179493,0
179508,0
179512,0
179526,0
179528,0
179536,0
179550,0
179577,0
179588,0
179613,0
179649,0
179668,0
179671,0
179677,0
179685,0
179712,0
179731,2
179733,0
179753,0
179799,2
179807,2
179813,2
179815,0
179852,0
179853,0
179882,0
179901,0
179924,0
179929,0
179951,0
179960,0
179979,0
180025,0
180026,0
180029,2
180048,2
180060,0
180092,0
180097,2
180103,1
180112,0
180148,0
180172,0
180175,0
180201,0
180226,0
180245,0
180272,0
180306,2
180310,0
180332,0
180358,0
180364,0
180438,2
180451,0
180503,0
180514,0
180522,0
180523,0
180551,0
180596,0
180606,0
180628,0
180629,0
180658,2
180675,0
180708,0
180713,0
180725,0
180740,0
180760,0
180783,0
180785,0
180812,2
180853,0
180855,0
180868,0
180869,2
180872,2
180887,0
180900,0
180921,0
180926,0
180939,0
180961,0
180972,0
181004,2
181023,2
181024,1
181053,0
181065,0
181075,2
181113,0
181125,0
181128,0
181144,0
181155,0
181203,2
181206,0
181216,0
181237,0
181246,0
181258,2
181287,0
181290,0
181304,0
181337,0
181377,0
181388,0
181396,0
181407,0
181409,0
181471,0
181479,0
181507,2
181536,0
181557,2
181562,0
181585,0
181586,0
181590,2
181638,2
181688,2
181703,0
181764,0
181768,0
181770,0
181788,0
181816,2
181819,0
181849,0
181868,2
181871,2
181918,2
181919,0
181931,2
181971,0
181972,2
181980,2
181993,0
182001,2
182007,0
182013,0
182033,0
182041,2
182056,0
182074,0
182100,0
182136,0
182138,0
182143,1
182147,0
182156,0
182158,0
182180,1
182202,0
182206,0
182210,0
182216,2
182235,0
182241,2
182252,2
182269,0
182281,0
182287,0
182305,0
182341,2
182373,2
182392,2
182409,0
182428,0
182429,0
182436,0
182459,2
182468,0
182489,0
182500,0
182591,0
182592,2
182611,0
182612,0
182731,0
182757,0
182762,0
182833,0
182846,0
182850,0
182852,0
182855,0
182857,0
182864,0
182897,2
182901,0
182903,0
182971,2
182976,0
182978,0
182981,0
183002,2
183009,0
183021,0
183033,0
183124,2
183133,2
183142,0
183143,0
183166,0
183184,0
183186,0
183197,0
183207,0
183248,0
183253,0
183311,0
183337,0
183373,0
183385,0
183390,0
183404,0
183439,0
183453,2
183520,0
183522,0
183528,2
183546,0
183576,0
183583,0
183593,2
183613,2
183691,0
183699,0
183726,0
183736,0
183781,0
183788,2
183795,0
183811,0
183836,0
183924,2
183957,2
183985,0
183996,0
184023,0
184050,0
184074,0
184080,0
184114,0
184120,2
184121,0
184125,0
184168,2
184186,0
184209,2
184216,0
184248,2
184266,2
184269,0
184316,0
184324,0
184331,0
184363,0
184390,2
184449,0
184462,0
184483,0
184523,0
184528,2
184529,0
184532,0
184622,0
184633,0
184638,0
184672,0
184676,0
184694,2
184696,1
184700,0
184734,0
184759,0
184768,2
184770,0
184789,0
184803,2
184811,0
184817,0
184834,0
184835,2
184845,0
184852,0
184864,0
184889,0
184908,0
184912,0
184935,0
184955,0
184974,0
184976,2
184979,0
184982,0
184986,0
185003,0
185006,0
185037,0
185061,2
185067,2
185104,0
185116,0
185127,0
185131,2
185142,0
185163,0
185178,0
185200,0
185207,2
185216,0
185291,2
185302,0
185333,2
185339,0
185343,0
185366,0
185368,0
185384,2
185398,0
185401,0
185416,0
185440,1
185442,2
185467,2
185472,0
185481,0
185491,0
185502,0
185517,0
185519,2
185531,0
185533,0
185544,0
185548,0
185566,0
185572,0
185580,0
185581,0
185620,0
185623,0
185628,0
185655,0
185664,2
185671,0
185705,0
185711,2
185744,2
185809,0
185817,0
185821,0
185824,0
185825,0
185835,2
185867,0
185868,0
185878,0
185896,0
185932,0
185969,2
185995,0
185999,0
186016,0
186051,0
186066,0
186079,2
186113,2
186143,0
186209,0
186224,0
186231,2
186270,0
186297,0
186319,2
186339,0
186345,0
186354,0
186363,0
186374,0
186404,2
186406,2
186443,0
186471,2
186478,0
186490,0
186505,0
186512,0
186513,0
186517,0
186524,0
186535,0
186551,0
186553,0
186585,0
186621,2
186646,0
186667,0
186680,0
186701,0
186714,0
186715,0
186719,2
186725,0
186737,0
186759,2
186760,0
186805,2
186812,2
186816,0
186843,0
186913,0
186924,2
186960,0
186970,0
186979,0
187000,0
187030,0
187041,0
187057,0
187087,0
187088,0
187090,0
187099,2
187117,0
187122,0
187127,0
187130,0
187149,0
187201,2
187205,0
187216,0
187219,0
187227,0
187240,0
187258,0
187259,0
187287,0
187298,0
187309,0
187321,0
187387,0
187405,0
187409,0
187473,0
187484,0
187515,0
187534,0
187548,2
187549,0
187558,0
187562,0
187599,0
187634,0
187691,0
187695,0
187700,0
187722,0
187766,0
187775,0
187784,0
187795,0
187802,2
187814,0
187815,2
187818,0
187834,0
187869,0
187873,0
187874,0
187910,0
187919,0
187932,0
187940,0
187943,0
187963,0
187967,0
187970,0
187976,0
187982,0
187990,0
188002,0
188007,2
188026,0
188028,2
188029,0
188037,2
188067,0
188070,0
188086,0
188088,0
188096,0
188117,2
188121,0
188150,0
188153,2
188165,0
188234,0
188242,2
188266,0
188288,0
188311,0
188313,0
188350,0
188352,0
188356,0
188376,0
188395,0
188426,0
188439,0
188458,0
188463,0
188479,2
188484,0
188489,0
188511,0
188536,2
188543,1
188548,0
188549,0
188552,0
188615,0
188674,0
188678,0
188697,0
188701,0
188783,1
188788,0
188815,0
188818,2
188855,2
188874,0
188890,0
188893,0
188918,0
188924,0
188925,2
188951,0
188961,0
188964,2
189010,0
189069,0
189092,0
189119,0
189134,0
189144,0
189149,2
189178,0
189198,2
189208,0
189225,0
189279,0
189285,0
189308,0
189322,0
189358,0
189360,0
189377,0
189421,2
189423,0
189453,0
189472,0
189485,0
189517,0
189543,0
189566,0
189579,2
189580,0
189589,0
189602,0
189625,0
189668,0
189699,1
189705,0
189708,2
189721,0
189722,0
189724,0
189735,0
189737,2
189745,2
189783,0
189788,0
189795,0
189797,0
189829,0
189850,0
189861,0
189869,0
189887,2
189898,0
189903,2
189909,0
189910,0
189925,0
189976,2
190010,0
190093,0
190152,0
190157,0
190169,0
190200,0
190209,0
190248,0
190325,0
190326,2
190367,0
190389,0
190390,2
190408,0
190441,2
190470,0
190509,0
190510,0
190535,0
190542,0
190566,0
190576,0
190578,0
190595,0
190618,0
190619,0
190633,0
190641,0
190643,0
190659,0
190665,0
190686,0
190697,0
190706,2
190738,0
190740,0
190754,0
190770,2
190773,0
190786,0
190827,0
190846,0
190857,2
190869,0
190909,1
190920,0
190921,0
190930,2
190941,0
190948,0
190971,0
190974,0
190985,0
191000,0
191024,0
191042,0
191048,0
191071,0
191075,2
191112,0
191122,0
191124,2
191139,0
191165,0
191171,0
191176,0
191180,0
191181,0
191226,0
191234,0
191252,0
191270,0
191308,0
191309,2
191336,0
191355,0
191364,0
191370,0
191391,0
191419,2
191458,0
191492,0
191502,0
191512,2
191515,0
191544,2
191560,0
191561,2
191577,2
191584,0
191586,2
191587,0
191620,0
191626,2
191640,2
191646,0
191653,0
191656,0
191660,0
191694,0
191707,0
191728,2
191743,0
191768,0
191784,2
191785,2
191799,0
191806,0
191817,0
191827,0
191885,0
191918,0
191960,0
191961,0
192007,0
192019,0
192044,2
192051,0
192097,2
192106,0
192136,0
192153,0
192207,0
192213,1
192240,0
192249,0
192250,0
192252,0
192280,0
192283,0
192326,0
192358,0
192368,0
192369,0
192375,0
192405,0
192428,2
192454,0
192456,0
192473,0
192476,0
192477,0
192479,2
192493,1
192496,0
192509,0
192532,0
192545,0
192555,0
192565,0
192577,0
192592,2
192594,0
192613,2
192629,2
192639,0
192648,0
192651,0
192662,0
192693,2
192709,0
192714,0
192731,0
192741,0
192773,0
192803,0
192810,0
192813,0
192828,2
192834,0
192875,2
192880,0
192884,1
192889,0
192892,2
192903,0
192917,0
192926,0
192931,0
192934,0
192964,0
192966,0
192979,0
193001,0
193026,0
193027,0
193029,0
193045,0
193046,0
193061,0
193089,0
193123,0
193171,0
193197,0
193205,0
193221,0
193226,0
193235,2
193268,0
193287,0
193290,0
193335,0
193343,0
193346,2
193361,2
193366,0
193369,0
193370,0
193380,0
193401,0
193402,0
193412,0
193443,0
193459,0
193478,0
193492,2
193521,0
193523,0
193524,2
193528,0
193536,0
193571,0
193574,2
193576,0
193618,0
193670,0
193681,0
193685,0
193690,2
193724,0
193728,0
193733,0
193735,0
193747,0
193751,0
193760,0
193788,0
193792,0
193807,0
193834,2
193846,2
193872,0
193911,0
193936,0
193957,0
193959,0
193962,2
193990,2
194000,0
194038,0
194054,0
194058,0
194067,0
194077,0
194086,0
194097,0
194112,0
194130,0
194216,0
194238,0
194283,2
194309,0
194312,0
194352,0
194410,0
194426,0
194462,0
194471,0
194481,0
194498,0
194526,0
194530,0
194539,0
194564,2
194593,0
194611,0
194640,0
194679,0
194687,0
194707,0
194725,0
194736,0
194770,0
194798,0
194799,0
194813,0
194854,0
194864,0
194871,0
194874,0
194920,0
194944,2
194948,0
194970,0
194984,0
194985,0
195015,0
195032,2
195037,0
195042,0
195091,0
195109,0
195116,0
195144,0
195145,0
195151,0
195161,0
195190,0
195222,0
195232,0
195234,0
195253,0
195255,0
195262,2
195271,0
195295,0
195360,0
195375,0
195376,0
195380,0
195381,0
195384,2
195409,0
195454,0
195462,0
195480,0
195509,0
195540,2
195602,2
195637,0
195647,0
195656,0
195658,2
195672,0
195689,0
195703,0
195746,2
195754,2
195765,0
195776,0
195784,0
195786,0
195792,0
195794,0
195814,0
195826,2
195831,0
195841,0
195933,0
195978,0
196007,2
196032,2
196047,0
196085,0
196117,0
196124,0
196140,0
196142,0
196148,0
196158,2
196171,2
196187,0
196211,0
196268,0
196305,0
196346,2
196368,0
196400,0
196404,0
196438,0
196449,0
196459,0
196469,2
196475,0
196484,0
196490,0
196497,0
196502,0
196514,0
196519,0
196578,0
196620,0
196624,2
196629,0
196630,0
196645,0
196702,0
196733,0
196763,0
196774,0
196804,0
196833,0
196847,0
196856,0
196859,0
196897,0
196978,0
196992,0
196996,0
197001,0
197011,2
197038,0
197040,0
